'Elapsed time','ECG 1','ECG 2','ECG 3','ECG 4'
'0:06.740',0.710,3.590,4.230,2.450
'0:06.742',0.430,2.940,3.560,2.200
'0:06.744',0.170,2.290,2.850,1.920
'0:06.746',-0.020,1.710,2.210,1.620
'0:06.748',-0.140,1.230,1.640,1.320
'0:06.750',-0.210,0.840,1.140,1.020
'0:06.752',-0.240,0.510,0.710,0.730
'0:06.754',-0.260,0.220,0.340,0.480
'0:06.756',-0.260,0.000,0.040,0.270
'0:06.758',-0.260,-0.190,-0.200,0.110
'0:06.760',-0.270,-0.340,-0.410,-0.020
'0:06.762',-0.270,-0.470,-0.600,-0.150
'0:06.764',-0.270,-0.590,-0.760,-0.260
'0:06.766',-0.260,-0.680,-0.900,-0.360
'0:06.768',-0.260,-0.760,-1.010,-0.450
'0:06.770',-0.250,-0.820,-1.090,-0.540
'0:06.772',-0.240,-0.860,-1.150,-0.600
'0:06.774',-0.230,-0.880,-1.200,-0.630
'0:06.776',-0.230,-0.910,-1.230,-0.670
'0:06.778',-0.250,-0.930,-1.250,-0.690
'0:06.780',-0.250,-0.950,-1.280,-0.710
'0:06.782',-0.240,-0.980,-1.290,-0.730
'0:06.784',-0.230,-0.990,-1.300,-0.760
'0:06.786',-0.220,-0.990,-1.290,-0.770
'0:06.788',-0.200,-0.970,-1.290,-0.780
'0:06.790',-0.180,-0.970,-1.290,-0.800
'0:06.792',-0.170,-0.970,-1.290,-0.810
'0:06.794',-0.170,-0.960,-1.280,-0.810
'0:06.796',-0.190,-0.950,-1.260,-0.800
'0:06.798',-0.180,-0.930,-1.250,-0.800
'0:06.800',-0.180,-0.900,-1.230,-0.800
'0:06.802',-0.190,-0.850,-1.200,-0.770
'0:06.804',-0.170,-0.840,-1.200,-0.790
'0:06.806',-0.160,-0.830,-1.200,-0.790
'0:06.808',-0.150,-0.820,-1.180,-0.790
'0:06.810',-0.140,-0.810,-1.160,-0.780
'0:06.812',-0.160,-0.790,-1.140,-0.760
'0:06.814',-0.160,-0.780,-1.130,-0.740
'0:06.816',-0.180,-0.750,-1.100,-0.730
'0:06.818',-0.180,-0.730,-1.090,-0.740
'0:06.820',-0.170,-0.700,-1.080,-0.770
'0:06.822',-0.140,-0.690,-1.070,-0.780
'0:06.824',-0.140,-0.680,-1.050,-0.770
'0:06.826',-0.140,-0.660,-1.050,-0.750
'0:06.828',-0.160,-0.630,-1.030,-0.710
'0:06.830',-0.190,-0.590,-1.010,-0.680
'0:06.832',-0.180,-0.560,-1.010,-0.680
'0:06.834',-0.180,-0.550,-1.000,-0.690
'0:06.836',-0.170,-0.540,-0.990,-0.710
'0:06.838',-0.150,-0.530,-0.980,-0.720
'0:06.840',-0.130,-0.520,-0.970,-0.730
'0:06.842',-0.140,-0.500,-0.950,-0.720
'0:06.844',-0.170,-0.470,-0.930,-0.670
'0:06.846',-0.190,-0.450,-0.930,-0.650
'0:06.848',-0.190,-0.440,-0.930,-0.650
'0:06.850',-0.200,-0.430,-0.920,-0.660
'0:06.852',-0.190,-0.430,-0.930,-0.690
'0:06.854',-0.170,-0.430,-0.930,-0.710
'0:06.856',-0.170,-0.420,-0.930,-0.690
'0:06.858',-0.190,-0.390,-0.920,-0.670
'0:06.860',-0.180,-0.370,-0.910,-0.650
'0:06.862',-0.180,-0.350,-0.900,-0.630
'0:06.864',-0.190,-0.340,-0.900,-0.620
'0:06.866',-0.180,-0.340,-0.910,-0.620
'0:06.868',-0.170,-0.330,-0.900,-0.640
'0:06.870',-0.180,-0.310,-0.890,-0.660
'0:06.872',-0.180,-0.300,-0.890,-0.650
'0:06.874',-0.170,-0.300,-0.890,-0.650
'0:06.876',-0.160,-0.300,-0.890,-0.650
'0:06.878',-0.160,-0.290,-0.880,-0.650
'0:06.880',-0.150,-0.280,-0.870,-0.640
'0:06.882',-0.130,-0.260,-0.870,-0.660
'0:06.884',-0.110,-0.250,-0.870,-0.680
'0:06.886',-0.100,-0.220,-0.860,-0.670
'0:06.888',-0.080,-0.210,-0.860,-0.680
'0:06.890',-0.060,-0.210,-0.870,-0.710
'0:06.892',-0.040,-0.210,-0.870,-0.720
'0:06.894',-0.040,-0.190,-0.870,-0.710
'0:06.896',-0.040,-0.180,-0.860,-0.720
'0:06.898',-0.030,-0.150,-0.860,-0.720
'0:06.900',-0.020,-0.120,-0.850,-0.710
'0:06.902',0.000,-0.110,-0.840,-0.740
'0:06.904',0.040,-0.110,-0.840,-0.770
'0:06.906',0.070,-0.110,-0.830,-0.780
'0:06.908',0.090,-0.100,-0.820,-0.790
'0:06.910',0.110,-0.080,-0.810,-0.800
'0:06.912',0.120,-0.040,-0.790,-0.780
'0:06.914',0.120,0.000,-0.770,-0.760
'0:06.916',0.140,0.010,-0.760,-0.770
'0:06.918',0.170,0.020,-0.760,-0.790
'0:06.920',0.190,0.030,-0.770,-0.810
'0:06.922',0.190,0.020,-0.770,-0.820
'0:06.924',0.200,0.020,-0.760,-0.810
'0:06.926',0.210,0.020,-0.750,-0.780
'0:06.928',0.200,0.040,-0.730,-0.740
'0:06.930',0.190,0.040,-0.700,-0.720
'0:06.932',0.190,0.040,-0.680,-0.710
'0:06.934',0.190,0.040,-0.680,-0.710
'0:06.936',0.190,0.030,-0.680,-0.720
'0:06.938',0.170,0.020,-0.670,-0.720
'0:06.940',0.170,0.020,-0.660,-0.700
'0:06.942',0.150,0.020,-0.650,-0.660
'0:06.944',0.120,0.000,-0.630,-0.640
'0:06.946',0.090,0.000,-0.610,-0.610
'0:06.948',0.070,-0.010,-0.590,-0.570
'0:06.950',0.050,-0.030,-0.580,-0.540
'0:06.952',0.030,-0.030,-0.580,-0.520
'0:06.954',0.000,-0.030,-0.560,-0.500
'0:06.956',-0.020,-0.030,-0.540,-0.470
'0:06.958',-0.070,-0.050,-0.530,-0.430
'0:06.960',-0.110,-0.090,-0.500,-0.390
'0:06.962',-0.150,-0.120,-0.470,-0.350
'0:06.964',-0.180,-0.140,-0.460,-0.300
'0:06.966',-0.210,-0.150,-0.440,-0.240
'0:06.968',-0.240,-0.170,-0.430,-0.200
'0:06.970',-0.300,-0.170,-0.410,-0.140
'0:06.972',-0.330,-0.180,-0.400,-0.110
'0:06.974',-0.350,-0.220,-0.380,-0.080
'0:06.976',-0.380,-0.240,-0.370,-0.050
'0:06.978',-0.420,-0.260,-0.360,-0.020
'0:06.980',-0.440,-0.270,-0.340,0.000
'0:06.982',-0.460,-0.280,-0.320,0.040
'0:06.984',-0.490,-0.280,-0.310,0.070
'0:06.986',-0.490,-0.290,-0.300,0.080
'0:06.988',-0.490,-0.300,-0.300,0.090
'0:06.990',-0.510,-0.320,-0.290,0.120
'0:06.992',-0.520,-0.350,-0.270,0.150
'0:06.994',-0.540,-0.350,-0.250,0.170
'0:06.996',-0.580,-0.350,-0.240,0.200
'0:06.998',-0.600,-0.330,-0.240,0.220
'0:07.000',-0.610,-0.330,-0.230,0.220
'0:07.002',-0.610,-0.330,-0.230,0.210
'0:07.004',-0.620,-0.330,-0.220,0.200
'0:07.006',-0.610,-0.340,-0.210,0.200
'0:07.008',-0.590,-0.350,-0.200,0.210
'0:07.010',-0.590,-0.350,-0.190,0.220
'0:07.012',-0.600,-0.330,-0.160,0.270
'0:07.014',-0.620,-0.310,-0.140,0.300
'0:07.016',-0.610,-0.310,-0.140,0.290
'0:07.018',-0.590,-0.320,-0.140,0.270
'0:07.020',-0.570,-0.320,-0.140,0.250
'0:07.022',-0.560,-0.330,-0.140,0.250
'0:07.024',-0.560,-0.340,-0.150,0.250
'0:07.026',-0.570,-0.310,-0.150,0.260
'0:07.028',-0.560,-0.290,-0.150,0.260
'0:07.030',-0.550,-0.290,-0.140,0.270
'0:07.032',-0.540,-0.280,-0.130,0.280
'0:07.034',-0.530,-0.280,-0.120,0.270
'0:07.036',-0.520,-0.270,-0.130,0.240
'0:07.038',-0.510,-0.270,-0.150,0.230
'0:07.040',-0.520,-0.260,-0.170,0.230
'0:07.042',-0.520,-0.270,-0.180,0.230
'0:07.044',-0.530,-0.280,-0.170,0.230
'0:07.046',-0.540,-0.280,-0.160,0.230
'0:07.048',-0.540,-0.270,-0.150,0.230
'0:07.050',-0.520,-0.280,-0.150,0.220
'0:07.052',-0.520,-0.270,-0.150,0.200
'0:07.054',-0.520,-0.240,-0.140,0.210
'0:07.056',-0.510,-0.220,-0.130,0.240
'0:07.058',-0.500,-0.220,-0.140,0.250
'0:07.060',-0.490,-0.220,-0.160,0.240
'0:07.062',-0.490,-0.230,-0.150,0.240
'0:07.064',-0.490,-0.230,-0.140,0.230
'0:07.066',-0.490,-0.230,-0.140,0.220
'0:07.068',-0.500,-0.220,-0.150,0.220
'0:07.070',-0.490,-0.230,-0.160,0.190
'0:07.072',-0.470,-0.250,-0.170,0.170
'0:07.074',-0.450,-0.270,-0.170,0.170
'0:07.076',-0.440,-0.280,-0.180,0.170
'0:07.078',-0.450,-0.280,-0.190,0.180
'0:07.080',-0.450,-0.280,-0.180,0.190
'0:07.082',-0.450,-0.270,-0.170,0.190
'0:07.084',-0.430,-0.270,-0.170,0.190
'0:07.086',-0.410,-0.270,-0.170,0.170
'0:07.088',-0.390,-0.270,-0.160,0.150
'0:07.090',-0.380,-0.270,-0.160,0.150
'0:07.092',-0.370,-0.270,-0.150,0.150
'0:07.094',-0.390,-0.280,-0.140,0.160
'0:07.096',-0.410,-0.250,-0.110,0.190
'0:07.098',-0.440,-0.230,-0.090,0.220
'0:07.100',-0.430,-0.250,-0.110,0.200
'0:07.102',-0.410,-0.270,-0.120,0.170
'0:07.104',-0.390,-0.290,-0.130,0.150
'0:07.106',-0.370,-0.280,-0.130,0.150
'0:07.108',-0.360,-0.280,-0.130,0.170
'0:07.110',-0.380,-0.270,-0.120,0.190
'0:07.112',-0.380,-0.260,-0.110,0.200
'0:07.114',-0.390,-0.260,-0.110,0.200
'0:07.116',-0.390,-0.260,-0.110,0.190
'0:07.118',-0.380,-0.260,-0.110,0.180
'0:07.120',-0.370,-0.270,-0.110,0.150
'0:07.122',-0.360,-0.270,-0.110,0.140
'0:07.124',-0.380,-0.260,-0.100,0.150
'0:07.126',-0.390,-0.240,-0.090,0.150
'0:07.128',-0.380,-0.240,-0.080,0.140
'0:07.130',-0.390,-0.240,-0.070,0.140
'0:07.132',-0.390,-0.240,-0.080,0.150
'0:07.134',-0.390,-0.250,-0.090,0.140
'0:07.136',-0.370,-0.240,-0.090,0.130
'0:07.138',-0.370,-0.230,-0.080,0.150
'0:07.140',-0.380,-0.230,-0.080,0.170
'0:07.142',-0.380,-0.240,-0.080,0.170
'0:07.144',-0.370,-0.230,-0.070,0.160
'0:07.146',-0.370,-0.240,-0.060,0.160
'0:07.148',-0.360,-0.250,-0.040,0.170
'0:07.150',-0.360,-0.260,-0.030,0.160
'0:07.152',-0.370,-0.250,-0.030,0.150
'0:07.154',-0.370,-0.250,-0.030,0.150
'0:07.156',-0.350,-0.250,-0.020,0.160
'0:07.158',-0.340,-0.260,-0.020,0.170
'0:07.160',-0.340,-0.260,-0.020,0.170
'0:07.162',-0.360,-0.250,0.000,0.170
'0:07.164',-0.350,-0.250,0.000,0.170
'0:07.166',-0.350,-0.250,0.000,0.180
'0:07.168',-0.360,-0.240,0.000,0.190
'0:07.170',-0.350,-0.240,0.000,0.180
'0:07.172',-0.350,-0.250,0.000,0.170
'0:07.174',-0.350,-0.250,0.000,0.170
'0:07.176',-0.340,-0.250,0.000,0.170
'0:07.178',-0.350,-0.250,0.010,0.170
'0:07.180',-0.360,-0.240,0.020,0.190
'0:07.182',-0.370,-0.230,0.020,0.220
'0:07.184',-0.370,-0.240,0.020,0.210
'0:07.186',-0.360,-0.240,0.020,0.180
'0:07.188',-0.340,-0.240,0.000,0.160
'0:07.190',-0.340,-0.250,-0.010,0.150
'0:07.192',-0.350,-0.250,-0.010,0.140
'0:07.194',-0.360,-0.230,0.000,0.150
'0:07.196',-0.370,-0.210,0.010,0.170
'0:07.198',-0.370,-0.230,0.020,0.180
'0:07.200',-0.360,-0.240,0.030,0.170
'0:07.202',-0.370,-0.250,0.020,0.130
'0:07.204',-0.360,-0.260,0.010,0.100
'0:07.206',-0.360,-0.250,0.010,0.100
'0:07.208',-0.370,-0.240,0.030,0.120
'0:07.210',-0.400,-0.210,0.050,0.150
'0:07.212',-0.410,-0.220,0.040,0.150
'0:07.214',-0.420,-0.230,0.040,0.140
'0:07.216',-0.420,-0.250,0.030,0.130
'0:07.218',-0.410,-0.260,0.020,0.120
'0:07.220',-0.380,-0.260,0.010,0.100
'0:07.222',-0.370,-0.240,0.000,0.090
'0:07.224',-0.370,-0.240,0.000,0.100
'0:07.226',-0.380,-0.240,0.000,0.100
'0:07.228',-0.390,-0.250,0.010,0.100
'0:07.230',-0.400,-0.250,0.020,0.110
'0:07.232',-0.390,-0.260,0.010,0.110
'0:07.234',-0.390,-0.260,0.010,0.100
'0:07.236',-0.390,-0.240,0.010,0.090
'0:07.238',-0.380,-0.220,0.010,0.080
'0:07.240',-0.360,-0.230,0.000,0.070
'0:07.242',-0.360,-0.240,0.000,0.060
'0:07.244',-0.370,-0.240,-0.010,0.060
'0:07.246',-0.380,-0.230,-0.010,0.060
'0:07.248',-0.380,-0.230,-0.010,0.070
'0:07.250',-0.370,-0.230,0.000,0.080
'0:07.252',-0.380,-0.220,0.000,0.080
'0:07.254',-0.370,-0.220,0.000,0.050
'0:07.256',-0.360,-0.230,0.000,0.030
'0:07.258',-0.360,-0.240,-0.010,0.030
'0:07.260',-0.370,-0.250,-0.020,0.030
'0:07.262',-0.390,-0.260,-0.010,0.030
'0:07.264',-0.410,-0.250,-0.010,0.040
'0:07.266',-0.420,-0.240,-0.010,0.040
'0:07.268',-0.410,-0.260,-0.010,0.020
'0:07.270',-0.410,-0.280,-0.020,0.010
'0:07.272',-0.400,-0.290,-0.040,0.000
'0:07.274',-0.410,-0.310,-0.040,0.010
'0:07.276',-0.430,-0.320,-0.040,0.030
'0:07.278',-0.460,-0.310,-0.030,0.050
'0:07.280',-0.480,-0.290,-0.020,0.070
'0:07.282',-0.490,-0.290,-0.030,0.080
'0:07.284',-0.490,-0.300,-0.040,0.080
'0:07.286',-0.480,-0.300,-0.050,0.060
'0:07.288',-0.470,-0.320,-0.050,0.040
'0:07.290',-0.470,-0.340,-0.050,0.050
'0:07.292',-0.480,-0.340,-0.020,0.070
'0:07.294',-0.510,-0.310,0.010,0.110
'0:07.296',-0.530,-0.320,0.020,0.130
'0:07.298',-0.530,-0.320,0.020,0.130
'0:07.300',-0.510,-0.320,0.010,0.140
'0:07.302',-0.500,-0.310,0.000,0.120
'0:07.304',-0.480,-0.310,0.000,0.100
'0:07.306',-0.470,-0.300,0.000,0.100
'0:07.308',-0.480,-0.280,0.010,0.110
'0:07.310',-0.480,-0.280,0.030,0.120
'0:07.312',-0.470,-0.290,0.030,0.130
'0:07.314',-0.470,-0.290,0.040,0.130
'0:07.316',-0.460,-0.290,0.050,0.120
'0:07.318',-0.440,-0.280,0.040,0.110
'0:07.320',-0.440,-0.260,0.040,0.090
'0:07.322',-0.440,-0.230,0.050,0.090
'0:07.324',-0.410,-0.220,0.050,0.080
'0:07.326',-0.410,-0.230,0.040,0.080
'0:07.328',-0.410,-0.240,0.050,0.080
'0:07.330',-0.410,-0.250,0.060,0.090
'0:07.332',-0.410,-0.250,0.050,0.080
'0:07.334',-0.410,-0.230,0.040,0.080
'0:07.336',-0.400,-0.210,0.030,0.070
'0:07.338',-0.390,-0.210,0.010,0.060
'0:07.340',-0.380,-0.230,0.000,0.040
'0:07.342',-0.360,-0.240,0.000,0.020
'0:07.344',-0.350,-0.250,0.000,0.010
'0:07.346',-0.350,-0.250,0.000,0.000
'0:07.348',-0.340,-0.230,0.000,0.010
'0:07.350',-0.330,-0.210,0.000,0.010
'0:07.352',-0.310,-0.210,0.000,-0.010
'0:07.354',-0.270,-0.210,0.000,-0.040
'0:07.356',-0.250,-0.220,0.000,-0.050
'0:07.358',-0.240,-0.220,0.010,-0.060
'0:07.360',-0.250,-0.220,0.000,-0.060
'0:07.362',-0.250,-0.210,0.000,-0.040
'0:07.364',-0.260,-0.190,0.010,-0.030
'0:07.366',-0.260,-0.190,0.000,-0.020
'0:07.368',-0.250,-0.190,0.000,-0.030
'0:07.370',-0.250,-0.190,-0.010,-0.050
'0:07.372',-0.240,-0.190,-0.010,-0.070
'0:07.374',-0.230,-0.190,-0.020,-0.060
'0:07.376',-0.220,-0.190,-0.020,-0.050
'0:07.378',-0.230,-0.170,-0.010,-0.020
'0:07.380',-0.230,-0.170,-0.010,-0.010
'0:07.382',-0.230,-0.170,-0.020,-0.020
'0:07.384',-0.220,-0.180,-0.030,-0.050
'0:07.386',-0.190,-0.190,-0.040,-0.090
'0:07.388',-0.180,-0.210,-0.060,-0.110
'0:07.390',-0.170,-0.220,-0.080,-0.120
'0:07.392',-0.160,-0.210,-0.110,-0.120
'0:07.394',-0.160,-0.210,-0.140,-0.160
'0:07.396',-0.150,-0.230,-0.180,-0.210
'0:07.398',-0.130,-0.250,-0.250,-0.250
'0:07.400',-0.130,-0.280,-0.290,-0.290
'0:07.402',-0.150,-0.280,-0.290,-0.300
'0:07.404',-0.150,-0.260,-0.200,-0.250
'0:07.406',-0.160,-0.170,-0.030,-0.110
'0:07.408',-0.160,-0.050,0.220,0.070
'0:07.410',-0.170,0.140,0.540,0.290
'0:07.412',-0.110,0.440,0.950,0.530
'0:07.414',-0.010,0.820,1.420,0.800
'0:07.416',0.100,1.230,1.940,1.070
'0:07.418',0.220,1.670,2.490,1.350
'0:07.420',0.310,2.150,3.070,1.670
'0:07.422',0.410,2.630,3.640,2.000
'0:07.424',0.500,3.080,4.190,2.310
'0:07.426',0.580,3.490,4.640,2.560
'0:07.428',0.640,3.810,4.950,2.720
'0:07.430',0.680,4.010,5.090,2.790
'0:07.432',0.680,4.080,5.070,2.780
'0:07.434',0.640,3.960,4.840,2.670
'0:07.436',0.480,3.570,4.400,2.450
'0:07.438',0.240,2.970,3.740,2.180
'0:07.440',0.000,2.320,3.040,1.890
'0:07.442',-0.180,1.720,2.390,1.580
'0:07.444',-0.310,1.230,1.820,1.290
'0:07.446',-0.390,0.830,1.340,1.020
'0:07.448',-0.440,0.520,0.930,0.790
'0:07.450',-0.470,0.250,0.570,0.550
'0:07.452',-0.470,0.020,0.260,0.330
'0:07.454',-0.460,-0.170,0.000,0.130
'0:07.456',-0.460,-0.340,-0.210,-0.010
'0:07.458',-0.460,-0.480,-0.390,-0.130
'0:07.460',-0.470,-0.590,-0.530,-0.230
'0:07.462',-0.480,-0.640,-0.650,-0.290
'0:07.464',-0.480,-0.710,-0.750,-0.360
'0:07.466',-0.460,-0.780,-0.840,-0.440
'0:07.468',-0.440,-0.830,-0.910,-0.510
'0:07.470',-0.420,-0.870,-0.980,-0.580
'0:07.472',-0.410,-0.910,-1.020,-0.630
'0:07.474',-0.410,-0.930,-1.050,-0.660
'0:07.476',-0.420,-0.930,-1.070,-0.660
'0:07.478',-0.410,-0.940,-1.090,-0.660
'0:07.480',-0.410,-0.950,-1.080,-0.670
'0:07.482',-0.390,-0.970,-1.080,-0.690
'0:07.484',-0.370,-0.990,-1.090,-0.710
'0:07.486',-0.360,-0.990,-1.080,-0.740
'0:07.488',-0.330,-0.980,-1.070,-0.760
'0:07.490',-0.320,-0.950,-1.060,-0.740
'0:07.492',-0.340,-0.930,-1.050,-0.730
'0:07.494',-0.350,-0.910,-1.030,-0.720
'0:07.496',-0.360,-0.890,-1.020,-0.720
'0:07.498',-0.340,-0.880,-1.010,-0.710
'0:07.500',-0.330,-0.880,-1.000,-0.710
'0:07.502',-0.340,-0.850,-0.990,-0.720
'0:07.504',-0.350,-0.820,-0.980,-0.720
'0:07.506',-0.340,-0.810,-0.970,-0.710
'0:07.508',-0.340,-0.800,-0.950,-0.710
'0:07.510',-0.350,-0.800,-0.950,-0.690
'0:07.512',-0.360,-0.790,-0.940,-0.680
'0:07.514',-0.360,-0.770,-0.930,-0.670
'0:07.516',-0.360,-0.760,-0.920,-0.660
'0:07.518',-0.350,-0.730,-0.900,-0.650
'0:07.520',-0.340,-0.710,-0.900,-0.660
'0:07.522',-0.320,-0.710,-0.900,-0.660
'0:07.524',-0.310,-0.720,-0.880,-0.650
'0:07.526',-0.320,-0.720,-0.860,-0.640
'0:07.528',-0.340,-0.710,-0.830,-0.620
'0:07.530',-0.350,-0.690,-0.810,-0.600
'0:07.532',-0.350,-0.660,-0.790,-0.560
'0:07.534',-0.330,-0.650,-0.770,-0.570
'0:07.536',-0.310,-0.640,-0.770,-0.590
'0:07.538',-0.300,-0.630,-0.760,-0.590
'0:07.540',-0.300,-0.630,-0.730,-0.590
'0:07.542',-0.300,-0.630,-0.710,-0.570
'0:07.544',-0.300,-0.630,-0.690,-0.540
'0:07.546',-0.310,-0.610,-0.670,-0.510
'0:07.548',-0.330,-0.580,-0.670,-0.490
'0:07.550',-0.330,-0.580,-0.660,-0.510
'0:07.552',-0.310,-0.570,-0.650,-0.520
'0:07.554',-0.290,-0.570,-0.630,-0.540
'0:07.556',-0.280,-0.560,-0.630,-0.550
'0:07.558',-0.270,-0.540,-0.630,-0.550
'0:07.560',-0.280,-0.510,-0.620,-0.530
'0:07.562',-0.290,-0.500,-0.610,-0.530
'0:07.564',-0.300,-0.500,-0.600,-0.520
'0:07.566',-0.300,-0.500,-0.570,-0.510
'0:07.568',-0.290,-0.500,-0.560,-0.510
'0:07.570',-0.260,-0.490,-0.580,-0.520
'0:07.572',-0.240,-0.490,-0.590,-0.520
'0:07.574',-0.230,-0.470,-0.600,-0.520
'0:07.576',-0.210,-0.470,-0.590,-0.500
'0:07.578',-0.200,-0.460,-0.570,-0.490
'0:07.580',-0.200,-0.460,-0.570,-0.490
'0:07.582',-0.190,-0.440,-0.570,-0.470
'0:07.584',-0.170,-0.430,-0.570,-0.480
'0:07.586',-0.150,-0.420,-0.580,-0.500
'0:07.588',-0.130,-0.390,-0.580,-0.500
'0:07.590',-0.110,-0.370,-0.560,-0.490
'0:07.592',-0.090,-0.360,-0.550,-0.490
'0:07.594',-0.090,-0.340,-0.550,-0.500
'0:07.596',-0.080,-0.330,-0.540,-0.500
'0:07.598',-0.060,-0.310,-0.540,-0.510
'0:07.600',-0.040,-0.280,-0.530,-0.520
'0:07.602',-0.030,-0.250,-0.520,-0.530
'0:07.604',0.000,-0.230,-0.510,-0.530
'0:07.606',0.020,-0.210,-0.500,-0.550
'0:07.608',0.050,-0.200,-0.490,-0.560
'0:07.610',0.070,-0.180,-0.490,-0.550
'0:07.612',0.080,-0.150,-0.480,-0.550
'0:07.614',0.090,-0.130,-0.460,-0.550
'0:07.616',0.090,-0.100,-0.440,-0.540
'0:07.618',0.100,-0.080,-0.420,-0.540
'0:07.620',0.110,-0.060,-0.410,-0.550
'0:07.622',0.110,-0.070,-0.400,-0.560
'0:07.624',0.120,-0.070,-0.380,-0.560
'0:07.626',0.120,-0.060,-0.370,-0.550
'0:07.628',0.110,-0.050,-0.350,-0.550
'0:07.630',0.100,-0.040,-0.320,-0.520
'0:07.632',0.090,-0.030,-0.310,-0.500
'0:07.634',0.090,-0.040,-0.300,-0.520
'0:07.636',0.090,-0.030,-0.300,-0.530
'0:07.638',0.090,-0.040,-0.300,-0.530
'0:07.640',0.090,-0.050,-0.300,-0.500
'0:07.642',0.080,-0.060,-0.290,-0.470
'0:07.644',0.040,-0.050,-0.270,-0.420
'0:07.646',0.010,-0.050,-0.260,-0.370
'0:07.648',0.000,-0.070,-0.240,-0.340
'0:07.650',-0.020,-0.100,-0.220,-0.320
'0:07.652',-0.030,-0.130,-0.210,-0.310
'0:07.654',-0.050,-0.150,-0.200,-0.300
'0:07.656',-0.060,-0.180,-0.200,-0.290
'0:07.658',-0.090,-0.200,-0.190,-0.250
'0:07.660',-0.140,-0.210,-0.170,-0.200
'0:07.662',-0.190,-0.230,-0.140,-0.160
'0:07.664',-0.240,-0.260,-0.130,-0.130
'0:07.666',-0.270,-0.290,-0.120,-0.100
'0:07.668',-0.300,-0.300,-0.110,-0.070
'0:07.670',-0.310,-0.300,-0.100,-0.050
'0:07.672',-0.350,-0.300,-0.090,-0.020
'0:07.674',-0.380,-0.310,-0.070,0.010
'0:07.676',-0.410,-0.330,-0.050,0.050
'0:07.678',-0.430,-0.350,-0.030,0.080
'0:07.680',-0.440,-0.360,-0.010,0.100
'0:07.682',-0.460,-0.380,-0.010,0.120
'0:07.684',-0.470,-0.390,-0.010,0.120
'0:07.686',-0.490,-0.380,0.000,0.130
'0:07.688',-0.500,-0.360,0.000,0.140
'0:07.690',-0.510,-0.380,0.000,0.140
'0:07.692',-0.510,-0.400,0.010,0.150
'0:07.694',-0.510,-0.400,0.030,0.160
'0:07.696',-0.520,-0.400,0.040,0.170
'0:07.698',-0.530,-0.410,0.050,0.190
'0:07.700',-0.540,-0.400,0.070,0.210
'0:07.702',-0.540,-0.370,0.080,0.220
'0:07.704',-0.520,-0.360,0.070,0.210
'0:07.706',-0.520,-0.370,0.070,0.210
'0:07.708',-0.520,-0.360,0.070,0.210
'0:07.710',-0.520,-0.350,0.070,0.210
'0:07.712',-0.530,-0.340,0.080,0.220
'0:07.714',-0.540,-0.330,0.090,0.230
'0:07.716',-0.540,-0.330,0.090,0.240
'0:07.718',-0.530,-0.340,0.090,0.230
'0:07.720',-0.500,-0.350,0.080,0.210
'0:07.722',-0.490,-0.360,0.070,0.200
'0:07.724',-0.490,-0.360,0.070,0.200
'0:07.726',-0.480,-0.350,0.080,0.210
'0:07.728',-0.490,-0.330,0.100,0.230
'0:07.730',-0.500,-0.320,0.120,0.250
'0:07.732',-0.500,-0.330,0.120,0.250
'0:07.734',-0.490,-0.330,0.110,0.220
'0:07.736',-0.460,-0.330,0.090,0.190
'0:07.738',-0.440,-0.340,0.080,0.180
'0:07.740',-0.420,-0.340,0.080,0.180
'0:07.742',-0.410,-0.340,0.080,0.180
'0:07.744',-0.420,-0.330,0.080,0.200
'0:07.746',-0.430,-0.330,0.080,0.200
'0:07.748',-0.430,-0.340,0.080,0.200
'0:07.750',-0.410,-0.340,0.080,0.190
'0:07.752',-0.400,-0.340,0.070,0.170
'0:07.754',-0.390,-0.340,0.070,0.130
'0:07.756',-0.390,-0.330,0.070,0.130
'0:07.758',-0.400,-0.310,0.080,0.150
'0:07.760',-0.400,-0.310,0.080,0.150
'0:07.762',-0.390,-0.310,0.090,0.150
'0:07.764',-0.380,-0.320,0.090,0.160
'0:07.766',-0.360,-0.320,0.090,0.160
'0:07.768',-0.340,-0.300,0.080,0.130
'0:07.770',-0.330,-0.280,0.070,0.110
'0:07.772',-0.330,-0.260,0.070,0.100
'0:07.774',-0.310,-0.260,0.070,0.110
'0:07.776',-0.310,-0.270,0.080,0.120
'0:07.778',-0.320,-0.260,0.090,0.130
'0:07.780',-0.320,-0.260,0.090,0.130
'0:07.782',-0.310,-0.270,0.090,0.130
'0:07.784',-0.310,-0.260,0.090,0.120
'0:07.786',-0.320,-0.240,0.100,0.130
'0:07.788',-0.330,-0.240,0.100,0.120
'0:07.790',-0.320,-0.240,0.090,0.110
'0:07.792',-0.310,-0.240,0.080,0.110
'0:07.794',-0.310,-0.250,0.090,0.110
'0:07.796',-0.310,-0.240,0.090,0.100
'0:07.798',-0.300,-0.220,0.090,0.110
'0:07.800',-0.300,-0.210,0.090,0.100
'0:07.802',-0.280,-0.210,0.090,0.080
'0:07.804',-0.270,-0.210,0.100,0.060
'0:07.806',-0.260,-0.210,0.110,0.070
'0:07.808',-0.240,-0.220,0.120,0.080
'0:07.810',-0.250,-0.210,0.120,0.100
'0:07.812',-0.260,-0.190,0.140,0.110
'0:07.814',-0.270,-0.170,0.150,0.130
'0:07.816',-0.260,-0.160,0.160,0.130
